Bicyclestop-ID,District_ID,Zipcode,District
426453,1,28013,centro
431159,1,28013,centro
382345,1,28013,centro
398588,1,28013,centro
423508,1,28013,centro
402481,1,28013,centro
417669,1,28013,centro
438961,1,28013,centro
401811,1,28013,centro
375051,1,28013,centro
377044,1,28013,centro
402426,1,28013,centro
362382,1,28013,centro
406216,1,28013,centro
421214,1,28013,centro
371734,1,28013,centro
391150,1,28013,centro
8183818,5,28002,chamartin
5182653,6,28020,tetuan
364200,1,28013,centro
5182681,6,28020,tetuan
8183822,5,28002,chamartin
5182675,6,28020,tetuan
5182678,6,28020,tetuan
378343,1,28013,centro
5182677,6,28020,tetuan
5182642,6,28020,tetuan
4742901,6,28020,tetuan
4741336,6,28020,tetuan
4742898,6,28020,tetuan
4742894,6,28020,tetuan
4741337,6,28020,tetuan
4741335,6,28020,tetuan
7924371,6,28020,tetuan
7924379,6,28020,tetuan
369460,6,28020,tetuan
7924378,6,28020,tetuan
7924377,6,28020,tetuan
4741334,6,28020,tetuan
7902164,6,28020,tetuan
7902172,6,28020,tetuan
7902174,6,28020,tetuan
7902151,6,28020,tetuan
7902171,6,28020,tetuan
7902173,6,28020,tetuan
7902148,6,28020,tetuan
7239159,8,28029,fuencarral-el pardo
408482,6,28020,tetuan
457953,6,28020,tetuan
390083,6,28020,tetuan
427848,6,28020,tetuan
408552,6,28020,tetuan
411681,6,28020,tetuan
398121,6,28020,tetuan
414073,6,28020,tetuan
407901,6,28020,tetuan
393604,6,28020,tetuan
406272,6,28020,tetuan
4745683,6,28020,tetuan
406378,6,28020,tetuan
4745684,6,28020,tetuan
4745690,6,28020,tetuan
4745686,6,28020,tetuan
4745688,6,28020,tetuan
4745691,6,28020,tetuan
4745687,6,28020,tetuan
4745685,6,28020,tetuan
403454,6,28020,tetuan
7239162,8,28029,fuencarral-el pardo
381197,6,28020,tetuan
406523,6,28020,tetuan
377186,6,28020,tetuan
380519,6,28020,tetuan
408407,6,28020,tetuan
412296,6,28020,tetuan
428518,6,28020,tetuan
428245,6,28020,tetuan
403632,6,28020,tetuan
409603,6,28020,tetuan
406226,6,28020,tetuan
384917,6,28020,tetuan
387147,6,28020,tetuan
404264,6,28020,tetuan
432357,6,28020,tetuan
391615,6,28020,tetuan
368738,6,28020,tetuan
365640,6,28020,tetuan
426108,6,28020,tetuan
400199,6,28020,tetuan
406730,6,28020,tetuan
415386,6,28020,tetuan
435686,6,28020,tetuan
457959,6,28020,tetuan
392251,6,28020,tetuan
433247,6,28020,tetuan
429228,6,28020,tetuan
413166,6,28020,tetuan
433390,6,28020,tetuan
390926,6,28020,tetuan
7239165,8,28029,fuencarral-el pardo
439118,6,28020,tetuan
367292,6,28020,tetuan
438410,6,28020,tetuan
398567,6,28020,tetuan
8183820,5,28002,chamartin
419650,6,28020,tetuan
435780,6,28020,tetuan
369155,6,28020,tetuan
423498,6,28020,tetuan
391849,6,28020,tetuan
406030,6,28020,tetuan
419248,6,28020,tetuan
403111,6,28020,tetuan
441418,6,28020,tetuan
435073,6,28020,tetuan
401183,6,28020,tetuan
438437,6,28020,tetuan
407341,6,28020,tetuan
406873,6,28020,tetuan
423729,6,28020,tetuan
394869,6,28020,tetuan
387555,6,28020,tetuan
425023,6,28020,tetuan
457993,6,28020,tetuan
7244059,10,28044,latina
441778,6,28020,tetuan
420144,6,28020,tetuan
403853,6,28020,tetuan
431706,6,28020,tetuan
413231,6,28020,tetuan
413024,6,28020,tetuan
382330,6,28020,tetuan
418443,6,28020,tetuan
434598,6,28020,tetuan
364639,6,28020,tetuan
389213,6,28020,tetuan
406022,6,28020,tetuan
437878,6,28020,tetuan
391236,6,28020,tetuan
434310,6,28020,tetuan
433376,6,28020,tetuan
420132,6,28020,tetuan
438695,6,28020,tetuan
413083,6,28020,tetuan
7244060,10,28044,latina
407501,6,28020,tetuan
400395,6,28020,tetuan
389772,6,28020,tetuan
426709,6,28020,tetuan
397222,6,28020,tetuan
366664,6,28020,tetuan
424116,6,28020,tetuan
368697,6,28020,tetuan
440420,6,28020,tetuan
426345,6,28020,tetuan
364473,6,28020,tetuan
7244061,10,28044,latina
375544,6,28020,tetuan
437655,6,28020,tetuan
379831,6,28020,tetuan
423287,6,28020,tetuan
401326,6,28020,tetuan
431314,6,28020,tetuan
397150,6,28020,tetuan
423045,6,28020,tetuan
382823,6,28020,tetuan
366826,6,28020,tetuan
438509,6,28020,tetuan
378125,6,28020,tetuan
433323,6,28020,tetuan
407967,6,28020,tetuan
411196,6,28020,tetuan
412013,6,28020,tetuan
415084,6,28020,tetuan
425897,6,28020,tetuan
406728,6,28020,tetuan
408024,6,28020,tetuan
402308,6,28020,tetuan
440396,6,28020,tetuan
411848,6,28020,tetuan
425280,6,28020,tetuan
436251,6,28020,tetuan
394856,6,28020,tetuan
457961,6,28020,tetuan
440952,6,28020,tetuan
376857,6,28020,tetuan
392214,6,28020,tetuan
378538,6,28020,tetuan
439973,6,28020,tetuan
423714,6,28020,tetuan
7244062,10,28044,latina
405472,6,28020,tetuan
413484,6,28020,tetuan
430583,6,28020,tetuan
423586,6,28020,tetuan
399661,6,28020,tetuan
422654,6,28020,tetuan
432820,6,28020,tetuan
407416,6,28020,tetuan
434193,6,28020,tetuan
440732,6,28020,tetuan
396932,6,28020,tetuan
413015,6,28020,tetuan
7244063,10,28044,latina
7246312,8,28029,fuencarral-el pardo
7246313,8,28029,fuencarral-el pardo
7246314,8,28029,fuencarral-el pardo
7246315,8,28029,fuencarral-el pardo
396380,1,28013,centro
7939098,1,28013,centro
5226566,1,28013,centro
5176401,1,28013,centro
4990604,1,28013,centro
3569409,1,28013,centro
436619,1,28013,centro
3561745,1,28013,centro
3561744,1,28013,centro
409568,1,28013,centro
426825,1,28013,centro
7143885,9,28008,moncloa-aravaca
7246494,8,28029,fuencarral-el pardo
7409719,10,28044,latina
7409720,10,28044,latina
7409721,10,28044,latina
7409722,10,28044,latina
7468741,8,28029,fuencarral-el pardo
7924362,6,28020,tetuan
7468774,8,28029,fuencarral-el pardo
7468775,8,28029,fuencarral-el pardo
8804947,1,28013,centro
8804946,1,28013,centro
8804949,1,28013,centro
8804945,1,28013,centro
8804948,1,28013,centro
7468776,8,28029,fuencarral-el pardo
7468777,8,28029,fuencarral-el pardo
7604810,9,28008,moncloa-aravaca
7604811,9,28008,moncloa-aravaca
7604812,9,28008,moncloa-aravaca
7604845,9,28008,moncloa-aravaca
7604846,9,28008,moncloa-aravaca
7604847,9,28008,moncloa-aravaca
7604872,9,28008,moncloa-aravaca
7604873,9,28008,moncloa-aravaca
7604874,9,28008,moncloa-aravaca
7604896,9,28008,moncloa-aravaca
7604897,9,28008,moncloa-aravaca
7604898,9,28008,moncloa-aravaca
7604899,9,28008,moncloa-aravaca
7608531,9,28008,moncloa-aravaca
7608591,9,28008,moncloa-aravaca
7608592,9,28008,moncloa-aravaca
7608593,9,28008,moncloa-aravaca
7608594,9,28008,moncloa-aravaca
7608596,9,28008,moncloa-aravaca
7608615,9,28008,moncloa-aravaca
7608616,9,28008,moncloa-aravaca
7608617,9,28008,moncloa-aravaca
7608618,9,28008,moncloa-aravaca
7608774,9,28008,moncloa-aravaca
7944457,9,28008,moncloa-aravaca
7944458,9,28008,moncloa-aravaca
7944459,9,28008,moncloa-aravaca
7944460,9,28008,moncloa-aravaca
7944461,9,28008,moncloa-aravaca
7944797,8,28029,fuencarral-el pardo
7944798,8,28029,fuencarral-el pardo
7944799,8,28029,fuencarral-el pardo
7944800,8,28029,fuencarral-el pardo
7944801,8,28029,fuencarral-el pardo
7945067,8,28029,fuencarral-el pardo
7945068,8,28029,fuencarral-el pardo
7945069,8,28029,fuencarral-el pardo
7945070,8,28029,fuencarral-el pardo
7947425,10,28044,latina
7947426,10,28044,latina
7947427,10,28044,latina
7947428,10,28044,latina
7947429,10,28044,latina
7947430,10,28044,latina
7947431,10,28044,latina
7947432,10,28044,latina
7947433,10,28044,latina
7947434,10,28044,latina
7947435,10,28044,latina
7947436,10,28044,latina
7947437,10,28044,latina
7947438,10,28044,latina
7947439,10,28044,latina
7947440,10,28044,latina
7947441,10,28044,latina
7947442,10,28044,latina
7947443,10,28044,latina
7947444,10,28044,latina
7947445,10,28044,latina
7947448,10,28044,latina
7947449,10,28044,latina
7947450,10,28044,latina
7947451,10,28044,latina
7947452,10,28044,latina
7947453,10,28044,latina
7947454,10,28044,latina
7947455,10,28044,latina
7947456,10,28044,latina
7947457,10,28044,latina
7947458,10,28044,latina
7947459,10,28044,latina
7948443,9,28008,moncloa-aravaca
7948444,9,28008,moncloa-aravaca
7948445,9,28008,moncloa-aravaca
7948446,9,28008,moncloa-aravaca
7948447,9,28008,moncloa-aravaca
7948448,9,28008,moncloa-aravaca
7948449,9,28008,moncloa-aravaca
7948450,9,28008,moncloa-aravaca
7948451,9,28008,moncloa-aravaca
7948510,9,28008,moncloa-aravaca
7948511,9,28008,moncloa-aravaca
7948513,9,28008,moncloa-aravaca
7948588,9,28008,moncloa-aravaca
7948589,9,28008,moncloa-aravaca
7948590,9,28008,moncloa-aravaca
7948591,9,28008,moncloa-aravaca
7949148,9,28008,moncloa-aravaca
7949149,9,28008,moncloa-aravaca
7949150,9,28008,moncloa-aravaca
7949161,9,28008,moncloa-aravaca
7949162,9,28008,moncloa-aravaca
7949163,9,28008,moncloa-aravaca
7949164,9,28008,moncloa-aravaca
7949965,9,28008,moncloa-aravaca
7949966,9,28008,moncloa-aravaca
7949968,9,28008,moncloa-aravaca
7949970,9,28008,moncloa-aravaca
7949971,9,28008,moncloa-aravaca
7949972,9,28008,moncloa-aravaca
7949973,9,28008,moncloa-aravaca
7949974,9,28008,moncloa-aravaca
7949975,9,28008,moncloa-aravaca
7949976,9,28008,moncloa-aravaca
7949977,9,28008,moncloa-aravaca
7949978,9,28008,moncloa-aravaca
7949979,9,28008,moncloa-aravaca
7949999,9,28008,moncloa-aravaca
7950000,9,28008,moncloa-aravaca
7950001,9,28008,moncloa-aravaca
7950002,9,28008,moncloa-aravaca
7950003,9,28008,moncloa-aravaca
7950004,9,28008,moncloa-aravaca
7950015,9,28008,moncloa-aravaca
7950016,9,28008,moncloa-aravaca
7950017,9,28008,moncloa-aravaca
7950018,9,28008,moncloa-aravaca
7950019,9,28008,moncloa-aravaca
7954164,10,28044,latina
7954165,10,28044,latina
7954166,10,28044,latina
7954167,10,28044,latina
7954168,10,28044,latina
7954170,10,28044,latina
7954171,10,28044,latina
457997,6,28020,tetuan
457998,6,28020,tetuan
457995,6,28020,tetuan
7954172,10,28044,latina
7954173,10,28044,latina
7954174,10,28044,latina
8178507,9,28008,moncloa-aravaca
8178523,9,28008,moncloa-aravaca
8178526,9,28008,moncloa-aravaca
8178535,8,28029,fuencarral-el pardo
8178536,8,28029,fuencarral-el pardo
8178537,8,28029,fuencarral-el pardo
429339,7,28010,chamberi
412020,7,28010,chamberi
365536,7,28010,chamberi
377742,7,28010,chamberi
437588,7,28010,chamberi
8178538,8,28029,fuencarral-el pardo
8178540,10,28044,latina
8178541,10,28044,latina
8178542,10,28044,latina
8178543,10,28044,latina
8178544,10,28044,latina
8178553,10,28044,latina
8178554,10,28044,latina
8178555,10,28044,latina
8178556,10,28044,latina
432027,7,28010,chamberi
387418,7,28010,chamberi
420087,7,28010,chamberi
389107,7,28010,chamberi
425687,7,28010,chamberi
393568,7,28010,chamberi
8178561,10,28044,latina
8178562,10,28044,latina
8178569,10,28044,latina
8178570,10,28044,latina
8178571,10,28044,latina
8178580,10,28044,latina
8178581,10,28044,latina
406120,7,28010,chamberi
408273,7,28010,chamberi
414991,7,28010,chamberi
410006,7,28010,chamberi
383034,7,28010,chamberi
8178582,10,28044,latina
8178583,10,28044,latina
8178592,10,28044,latina
8178593,10,28044,latina
8178594,10,28044,latina
8178595,10,28044,latina
8178602,10,28044,latina
8178603,10,28044,latina
8740632,8,28029,fuencarral-el pardo
8178604,10,28044,latina
8178613,10,28044,latina
8178614,10,28044,latina
8740631,8,28029,fuencarral-el pardo
8178615,10,28044,latina
8178619,10,28044,latina
8178620,10,28044,latina
8178621,10,28044,latina
8178626,10,28044,latina
8178627,10,28044,latina
8178628,10,28044,latina
8178629,10,28044,latina
8178632,10,28044,latina
8178633,10,28044,latina
8178637,10,28044,latina
8178638,10,28044,latina
8178639,10,28044,latina
8178644,10,28044,latina
8178645,10,28044,latina
8178646,10,28044,latina
8178647,10,28044,latina
8178651,10,28044,latina
8178652,10,28044,latina
8178653,10,28044,latina
8178654,10,28044,latina
8178655,10,28044,latina
8178656,10,28044,latina
8178657,10,28044,latina
8178658,10,28044,latina
8186271,9,28008,moncloa-aravaca
8186272,9,28008,moncloa-aravaca
8186273,9,28008,moncloa-aravaca
8186274,9,28008,moncloa-aravaca
8186275,9,28008,moncloa-aravaca
8186276,9,28008,moncloa-aravaca
8186277,9,28008,moncloa-aravaca
8186278,9,28008,moncloa-aravaca
8186279,9,28008,moncloa-aravaca
8187258,8,28029,fuencarral-el pardo
8187259,8,28029,fuencarral-el pardo
8187260,8,28029,fuencarral-el pardo
8187261,8,28029,fuencarral-el pardo
8187262,8,28029,fuencarral-el pardo
8193809,10,28044,latina
8193810,10,28044,latina
8193811,10,28044,latina
8193812,10,28044,latina
8639591,8,28029,fuencarral-el pardo
8193818,10,28044,latina
8193819,10,28044,latina
8637518,8,28029,fuencarral-el pardo
8217500,10,28044,latina
8637464,8,28029,fuencarral-el pardo
8217501,10,28044,latina
8217502,10,28044,latina
8217503,10,28044,latina
8217504,10,28044,latina
372338,7,28010,chamberi
382430,7,28010,chamberi
426492,7,28010,chamberi
363275,7,28010,chamberi
435033,7,28010,chamberi
8365235,8,28029,fuencarral-el pardo
8637073,8,28029,fuencarral-el pardo
8365238,8,28029,fuencarral-el pardo
8365242,8,28029,fuencarral-el pardo
388824,7,28010,chamberi
399191,7,28010,chamberi
398983,7,28010,chamberi
369136,7,28010,chamberi
423408,7,28010,chamberi
8365246,8,28029,fuencarral-el pardo
8636902,8,28029,fuencarral-el pardo
8365248,8,28029,fuencarral-el pardo
8365250,8,28029,fuencarral-el pardo
8365254,8,28029,fuencarral-el pardo
8365256,8,28029,fuencarral-el pardo
8365260,8,28029,fuencarral-el pardo
8636872,8,28029,fuencarral-el pardo
436998,7,28010,chamberi
7179164,7,28010,chamberi
7179163,7,28010,chamberi
7179162,7,28010,chamberi
8365263,8,28029,fuencarral-el pardo
411935,7,28010,chamberi
389498,7,28010,chamberi
432687,7,28010,chamberi
398074,7,28010,chamberi
8365501,8,28029,fuencarral-el pardo
8365502,8,28029,fuencarral-el pardo
8365503,8,28029,fuencarral-el pardo
8365504,8,28029,fuencarral-el pardo
4985726,7,28010,chamberi
4985729,7,28010,chamberi
4985727,7,28010,chamberi
8636836,8,28029,fuencarral-el pardo
4985728,7,28010,chamberi
4985724,7,28010,chamberi
425857,7,28010,chamberi
8365505,8,28029,fuencarral-el pardo
392500,7,28010,chamberi
415241,7,28010,chamberi
8365506,8,28029,fuencarral-el pardo
8365507,8,28029,fuencarral-el pardo
8365584,8,28029,fuencarral-el pardo
8365585,8,28029,fuencarral-el pardo
392356,7,28010,chamberi
400253,7,28010,chamberi
399794,7,28010,chamberi
376631,7,28010,chamberi
437411,7,28010,chamberi
408724,7,28010,chamberi
386233,7,28010,chamberi
8365586,8,28029,fuencarral-el pardo
8365611,8,28029,fuencarral-el pardo
8636700,8,28029,fuencarral-el pardo
8365612,8,28029,fuencarral-el pardo
8365613,8,28029,fuencarral-el pardo
8636688,8,28029,fuencarral-el pardo
8365614,8,28029,fuencarral-el pardo
8365654,8,28029,fuencarral-el pardo
8636677,8,28029,fuencarral-el pardo
8365655,8,28029,fuencarral-el pardo
8365658,8,28029,fuencarral-el pardo
8636660,8,28029,fuencarral-el pardo
8365662,8,28029,fuencarral-el pardo
8365728,8,28029,fuencarral-el pardo
8635985,8,28029,fuencarral-el pardo
8365729,8,28029,fuencarral-el pardo
391412,7,28010,chamberi
7180165,7,28010,chamberi
7180161,7,28010,chamberi
424043,7,28010,chamberi
7180162,7,28010,chamberi
8635964,8,28029,fuencarral-el pardo
405463,7,28010,chamberi
380868,7,28010,chamberi
370538,7,28010,chamberi
408006,7,28010,chamberi
410378,7,28010,chamberi
367459,7,28010,chamberi
417170,7,28010,chamberi
7180164,7,28010,chamberi
8635947,8,28029,fuencarral-el pardo
7180163,7,28010,chamberi
5211161,7,28010,chamberi
8365730,8,28029,fuencarral-el pardo
5211158,7,28010,chamberi
5211160,7,28010,chamberi
5211157,7,28010,chamberi
5211144,7,28010,chamberi
8635938,8,28029,fuencarral-el pardo
8365731,8,28029,fuencarral-el pardo
8365749,8,28029,fuencarral-el pardo
8365753,8,28029,fuencarral-el pardo
8635927,8,28029,fuencarral-el pardo
8365756,8,28029,fuencarral-el pardo
385528,7,28010,chamberi
8635289,8,28029,fuencarral-el pardo
8365757,8,28029,fuencarral-el pardo
8365841,9,28008,moncloa-aravaca
8635205,8,28029,fuencarral-el pardo
8365842,9,28008,moncloa-aravaca
8635085,8,28029,fuencarral-el pardo
8365843,9,28008,moncloa-aravaca
8635053,8,28029,fuencarral-el pardo
8635013,8,28029,fuencarral-el pardo
8365941,9,28008,moncloa-aravaca
8634985,8,28029,fuencarral-el pardo
8634973,8,28029,fuencarral-el pardo
8365942,9,28008,moncloa-aravaca
8365943,9,28008,moncloa-aravaca
8634959,8,28029,fuencarral-el pardo
5217926,7,28010,chamberi
5217927,7,28010,chamberi
5217928,7,28010,chamberi
5217925,7,28010,chamberi
8365944,9,28008,moncloa-aravaca
8366041,9,28008,moncloa-aravaca
8366042,9,28008,moncloa-aravaca
8366043,9,28008,moncloa-aravaca
8634866,8,28029,fuencarral-el pardo
8366044,9,28008,moncloa-aravaca
5217932,7,28010,chamberi
5217931,7,28010,chamberi
5217933,7,28010,chamberi
5217930,7,28010,chamberi
8366051,9,28008,moncloa-aravaca
8634855,8,28029,fuencarral-el pardo
8366052,9,28008,moncloa-aravaca
8366053,9,28008,moncloa-aravaca
8634847,8,28029,fuencarral-el pardo
8366286,9,28008,moncloa-aravaca
8366287,9,28008,moncloa-aravaca
8634823,8,28029,fuencarral-el pardo
8366288,9,28008,moncloa-aravaca
8366289,9,28008,moncloa-aravaca
8634800,8,28029,fuencarral-el pardo
8366290,9,28008,moncloa-aravaca
8634760,8,28029,fuencarral-el pardo
8366291,9,28008,moncloa-aravaca
8410413,8,28029,fuencarral-el pardo
8634697,8,28029,fuencarral-el pardo
8410414,8,28029,fuencarral-el pardo
5217936,7,28010,chamberi
5217938,7,28010,chamberi
5217937,7,28010,chamberi
8410415,8,28029,fuencarral-el pardo
5217935,7,28010,chamberi
8634674,8,28029,fuencarral-el pardo
8410416,8,28029,fuencarral-el pardo
8410417,8,28029,fuencarral-el pardo
8634510,8,28029,fuencarral-el pardo
8410419,8,28029,fuencarral-el pardo
5217947,7,28010,chamberi
5217943,7,28010,chamberi
5217946,7,28010,chamberi
5217948,7,28010,chamberi
366183,7,28010,chamberi
413365,7,28010,chamberi
397614,7,28010,chamberi
368930,7,28010,chamberi
397947,7,28010,chamberi
406006,7,28010,chamberi
399479,7,28010,chamberi
392921,7,28010,chamberi
8634491,8,28029,fuencarral-el pardo
412514,7,28010,chamberi
8634365,8,28029,fuencarral-el pardo
7944784,7,28010,chamberi
7944783,7,28010,chamberi
5072129,7,28010,chamberi
7944779,7,28010,chamberi
7944755,7,28010,chamberi
7944782,7,28010,chamberi
7944780,7,28010,chamberi
5072126,7,28010,chamberi
375693,7,28010,chamberi
397641,7,28010,chamberi
4797528,7,28010,chamberi
8634306,8,28029,fuencarral-el pardo
5072127,7,28010,chamberi
414261,7,28010,chamberi
422962,7,28010,chamberi
422746,7,28010,chamberi
440585,7,28010,chamberi
374218,7,28010,chamberi
391063,7,28010,chamberi
400660,7,28010,chamberi
8634242,8,28029,fuencarral-el pardo
8634220,8,28029,fuencarral-el pardo
8410420,8,28029,fuencarral-el pardo
8620491,8,28029,fuencarral-el pardo
8418740,8,28029,fuencarral-el pardo
8620490,8,28029,fuencarral-el pardo
8620489,8,28029,fuencarral-el pardo
8620488,8,28029,fuencarral-el pardo
8620486,8,28029,fuencarral-el pardo
408747,7,28010,chamberi
419771,7,28010,chamberi
422167,7,28010,chamberi
7179165,7,28010,chamberi
406618,7,28010,chamberi
7179168,7,28010,chamberi
402128,7,28010,chamberi
379499,7,28010,chamberi
423232,7,28010,chamberi
436981,7,28010,chamberi
399746,7,28010,chamberi
371932,7,28010,chamberi
400879,7,28010,chamberi
374574,7,28010,chamberi
428225,7,28010,chamberi
400884,7,28010,chamberi
393530,7,28010,chamberi
383738,7,28010,chamberi
429825,7,28010,chamberi
379207,7,28010,chamberi
373185,7,28010,chamberi
7924360,7,28010,chamberi
422843,7,28010,chamberi
7924357,7,28010,chamberi
364232,7,28010,chamberi
388463,7,28010,chamberi
420681,7,28010,chamberi
7924359,7,28010,chamberi
394866,7,28010,chamberi
7924358,7,28010,chamberi
411602,7,28010,chamberi
414173,7,28010,chamberi
380772,7,28010,chamberi
433412,7,28010,chamberi
389104,7,28010,chamberi
382362,7,28010,chamberi
402636,7,28010,chamberi
7924356,7,28010,chamberi
423516,7,28010,chamberi
381394,7,28010,chamberi
395474,7,28010,chamberi
8418741,8,28029,fuencarral-el pardo
8418742,8,28029,fuencarral-el pardo
8418743,8,28029,fuencarral-el pardo
8418756,8,28029,fuencarral-el pardo
389463,7,28010,chamberi
366317,7,28010,chamberi
387702,7,28010,chamberi
389193,7,28010,chamberi
431996,7,28010,chamberi
431064,7,28010,chamberi
408997,7,28010,chamberi
400056,7,28010,chamberi
402515,7,28010,chamberi
434038,7,28010,chamberi
8418757,8,28029,fuencarral-el pardo
8418759,8,28029,fuencarral-el pardo
7929878,7,28010,chamberi
371245,7,28010,chamberi
392287,7,28010,chamberi
7929877,7,28010,chamberi
385903,7,28010,chamberi
438224,7,28010,chamberi
8418761,8,28029,fuencarral-el pardo
8418824,8,28029,fuencarral-el pardo
8418825,8,28029,fuencarral-el pardo
8418826,8,28029,fuencarral-el pardo
8418827,8,28029,fuencarral-el pardo
373144,7,28010,chamberi
434631,7,28010,chamberi
8418865,8,28029,fuencarral-el pardo
381489,7,28010,chamberi
372377,7,28010,chamberi
8418866,8,28029,fuencarral-el pardo
426182,7,28010,chamberi
8418867,8,28029,fuencarral-el pardo
8418868,8,28029,fuencarral-el pardo
8418879,8,28029,fuencarral-el pardo
8418880,8,28029,fuencarral-el pardo
8418881,8,28029,fuencarral-el pardo
8418882,8,28029,fuencarral-el pardo
8418892,8,28029,fuencarral-el pardo
8418893,8,28029,fuencarral-el pardo
368644,7,28010,chamberi
398542,7,28010,chamberi
386737,7,28010,chamberi
372888,7,28010,chamberi
405860,7,28010,chamberi
422718,7,28010,chamberi
393377,7,28010,chamberi
418253,7,28010,chamberi
399502,7,28010,chamberi
8418894,8,28029,fuencarral-el pardo
436588,7,28010,chamberi
8418895,8,28029,fuencarral-el pardo
8418988,8,28029,fuencarral-el pardo
8418989,8,28029,fuencarral-el pardo
8418998,8,28029,fuencarral-el pardo
8418999,8,28029,fuencarral-el pardo
8419000,8,28029,fuencarral-el pardo
8419001,8,28029,fuencarral-el pardo
8463875,8,28029,fuencarral-el pardo
8463883,8,28029,fuencarral-el pardo
8463890,8,28029,fuencarral-el pardo
8463893,8,28029,fuencarral-el pardo
8464438,8,28029,fuencarral-el pardo
8464441,8,28029,fuencarral-el pardo
8464450,8,28029,fuencarral-el pardo
8464455,8,28029,fuencarral-el pardo
8581502,10,28044,latina
8581503,10,28044,latina
8581595,10,28044,latina
8581596,10,28044,latina
8581597,10,28044,latina
8581598,10,28044,latina
8581601,10,28044,latina
395875,7,28010,chamberi
404481,7,28010,chamberi
372490,7,28010,chamberi
384970,7,28010,chamberi
410578,7,28010,chamberi
8581602,10,28044,latina
8581608,10,28044,latina
8581611,9,28008,moncloa-aravaca
410421,7,28010,chamberi
368007,7,28010,chamberi
393466,7,28010,chamberi
397547,7,28010,chamberi
407367,7,28010,chamberi
428240,7,28010,chamberi
420112,7,28010,chamberi
380891,7,28010,chamberi
425736,7,28010,chamberi
414271,7,28010,chamberi
7184045,10,28044,latina
7161655,10,28044,latina
458280,9,28008,moncloa-aravaca
326595,11,28025,carabanchel
4741006,11,28025,carabanchel
310099,11,28025,carabanchel
335002,17,28021,villaverde
340427,17,28021,villaverde
340429,17,28021,villaverde
316612,11,28025,carabanchel
318203,11,28025,carabanchel
318204,11,28025,carabanchel
341595,17,28021,villaverde
324999,11,28025,carabanchel
335003,17,28021,villaverde
340428,17,28021,villaverde
314153,11,28025,carabanchel
321046,11,28025,carabanchel
343486,17,28021,villaverde
340067,17,28021,villaverde
340069,17,28021,villaverde
340610,17,28021,villaverde
321044,11,28025,carabanchel
308273,11,28025,carabanchel
528297,11,28025,carabanchel
4731494,11,28025,carabanchel
528381,11,28025,carabanchel
316571,11,28025,carabanchel
457433,10,28044,latina
326399,11,28025,carabanchel
326594,11,28025,carabanchel
321045,11,28025,carabanchel
4731886,11,28025,carabanchel
321047,11,28025,carabanchel
321049,11,28025,carabanchel
316384,11,28025,carabanchel
340068,17,28021,villaverde
340611,17,28021,villaverde
326596,11,28025,carabanchel
343487,17,28021,villaverde
321050,11,28025,carabanchel
326400,11,28025,carabanchel
324211,11,28025,carabanchel
340299,17,28021,villaverde
340608,17,28021,villaverde
343784,17,28021,villaverde
3566129,12,28026,usera
318606,11,28025,carabanchel
343786,17,28021,villaverde
326112,11,28025,carabanchel
314409,11,28025,carabanchel
326114,11,28025,carabanchel
326113,11,28025,carabanchel
3566126,12,28026,usera
315268,11,28025,carabanchel
340430,17,28021,villaverde
3568895,17,28021,villaverde
326401,11,28025,carabanchel
324210,11,28025,carabanchel
321051,11,28025,carabanchel
323647,11,28025,carabanchel
318605,11,28025,carabanchel
340070,17,28021,villaverde
340607,17,28021,villaverde
340609,17,28021,villaverde
321048,11,28025,carabanchel
7185400,12,28026,usera
7244003,11,28025,carabanchel
7872580,12,28026,usera
7936299,12,28026,usera
7938356,17,28021,villaverde
7185399,12,28026,usera
7244002,11,28025,carabanchel
7185404,12,28026,usera
3566125,12,28026,usera
3566127,12,28026,usera
3566128,12,28026,usera
3566131,12,28026,usera
7185403,12,28026,usera
7244007,11,28025,carabanchel
7185401,12,28026,usera
7244008,11,28025,carabanchel
4749759,17,28021,villaverde
4749760,17,28021,villaverde
4749762,17,28021,villaverde
7185402,12,28026,usera
7244009,11,28025,carabanchel
4749756,17,28021,villaverde
4749761,17,28021,villaverde
4755068,17,28021,villaverde
3566124,12,28026,usera
4756319,17,28021,villaverde
7185658,12,28026,usera
7185657,12,28026,usera
7185655,12,28026,usera
7872581,12,28026,usera
7185656,12,28026,usera
7185659,12,28026,usera
7185660,12,28026,usera
7185665,12,28026,usera
7185662,12,28026,usera
7185664,12,28026,usera
7185663,12,28026,usera
7185661,12,28026,usera
7185668,17,28021,villaverde
7185666,17,28021,villaverde
3567695,12,28026,usera
3567697,12,28026,usera
7185669,17,28021,villaverde
7185667,17,28021,villaverde
7185670,17,28021,villaverde
7185681,17,28021,villaverde
7185679,17,28021,villaverde
7185680,17,28021,villaverde
7185682,17,28021,villaverde
7185683,17,28021,villaverde
7936298,12,28026,usera
7938358,17,28021,villaverde
7936300,12,28026,usera
7938354,17,28021,villaverde
3594005,12,28026,usera
3594077,12,28026,usera
3594086,12,28026,usera
3566130,12,28026,usera
7936297,12,28026,usera
7938355,17,28021,villaverde
7936301,12,28026,usera
7938357,17,28021,villaverde
7938359,17,28021,villaverde
7938362,17,28021,villaverde
7938360,17,28021,villaverde
7938363,17,28021,villaverde
7938361,17,28021,villaverde
3594116,17,28021,villaverde
341514,17,28021,villaverde
4767403,12,28026,usera
