Event_ID,District,Zipcode,coordinate_X,coordinate_Y,Type
11893656,chamberi,28010,439412,4476170,['CursosTalleres']
11951201,usera,28026,439486,4470667,['Musica']
11942368,fuencarral-el pardo,28029,439867,4481122,['RecitalesPresentacionesActosLiterarios']
11885588,carabanchel,28025,438758,4471886,['CursosTalleres']
11835158,villaverde,28021,439286,4466819,['ExcursionesItinerariosVisitas']
11958859,retiro,28007,441967,4474495,['TeatroPerformance']
11932870,vicalvaro,28032,448357,4472920,['Musica']
11939206,villa de vallecas,28031,446579,4469157,['CursosTalleres']
11913908,retiro,28007,442345,4474221,['ConferenciasColoquios']
11934565,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11946331,centro,28013,439775,4473962,['CursosTalleres']
11956011,hortaleza,28043,444461,4482397,['ConcursosCertamenes']
11939507,centro,28013,439289,4473597,['TeatroPerformance']
11920627,retiro,28007,441277,4474496,['CursosTalleres']
11956706,villa de vallecas,28031,448550,4470424,['ConferenciasColoquios']
11934599,salamanca,28001,441476,4475151,['CuentacuentosTiteresMarionetas']
11942100,vicalvaro,28032,447278,4472321,['DanzaBaile']
11920596,retiro,28007,441277,4474496,['CursosTalleres']
11950901,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11951858,latina,28044,434222,4472418,"['DanzaBaile', 'FolcloreEtnica']"
11946443,vicalvaro,28032,449367,4473005,['1ciudad21distritos']
11944531,fuencarral-el pardo,28029,438850,4481314,['ComemoracionesHomenajes']
11923139,retiro,28007,441748,4474466,['CuentacuentosTiteresMarionetas']
11768178,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11880251,fuencarral-el pardo,28029,441699,4482933,['ComemoracionesHomenajes']
11949320,moncloa-aravaca,28008,438185,4474331,['DanzaBaile']
11920630,retiro,28007,441277,4474496,['CursosTalleres']
11914604,retiro,28007,443307,4472652,['CursosTalleres']
11939059,carabanchel,28025,436243,4469562,['TeatroPerformance']
11937221,latina,28044,437830,4473132,['CuentacuentosTiteresMarionetas']
11957573,ciudad lineal,28037,444825,4475074,['ProgramacionDestacadaAgendaCultura']
11937608,fuencarral-el pardo,28029,439867,4481122,['ConferenciasColoquios']
11776601,san blas-canillejas,28022,448119,4477485,['CursosTalleres']
11941348,latina,28044,436432,4472601,['Musica']
11957453,san blas-canillejas,28022,449282,4477702,['DanzaBaile']
11940786,latina,28044,433786,4470559,"['Musica', 'LatinaEspanola']"
11900323,moncloa-aravaca,28008,437990,4474399,['CursosTalleres']
11920493,retiro,28007,441277,4474496,['ProgramacionDestacadaAgendaCultura']
11938932,carabanchel,28025,437813,4471853,['TeatroPerformance']
11906787,latina,28044,435330,4470783,['1ciudad21distritos']
11906762,san blas-canillejas,28022,447255,4474591,['1ciudad21distritos']
11850864,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11941044,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11780613,san blas-canillejas,28022,447255,4474591,['DanzaBaile']
11900355,moncloa-aravaca,28008,437990,4474399,['CursosTalleres']
11912476,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11919123,latina,28044,436800,4471778,['CursosTalleres']
11941046,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11904088,moncloa-aravaca,28008,437990,4474399,['ExcursionesItinerariosVisitas']
11906354,retiro,28007,441967,4474495,['1ciudad21distritos']
11912358,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11912357,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11912294,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11911950,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11768262,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11921888,usera,28026,439670,4470445,['Exposiciones']
11957712,chamartin,28002,443189,4479129,['CursosTalleres']
11934004,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11948235,fuencarral-el pardo,28029,441892,4485296,['CursosTalleres']
11936587,ciudad lineal,28037,444825,4475074,['ProgramacionDestacadaAgendaCultura']
11920496,retiro,28007,441277,4474496,['ProgramacionDestacadaAgendaCultura']
11887002,barajas,28042,449784,4480499,['CursosTalleres']
11939817,moratalaz,28030,444520,4473567,['CursosTalleres']
11805484,villaverde,28021,439286,4466819,['CursosTalleres']
11753677,villaverde,28021,439286,4466819,['CursosTalleres']
11890189,carabanchel,28025,438891,4472167,['ConferenciasColoquios']
11950676,centro,28013,440597,4474036,['TeatroPerformance']
11921873,usera,28026,439651,4470300,['Exposiciones']
11888008,chamartin,28002,443189,4479129,['CursosTalleres']
11888010,chamartin,28002,443189,4479129,['CursosTalleres']
11939714,moratalaz,28030,444520,4473567,['FiestasNavidadesReyes']
11950812,retiro,28007,443307,4472652,['CursosTalleres']
11950398,retiro,28007,443307,4472652,['CursosTalleres']
11884086,vicalvaro,28032,448473,4472636,['CursosTalleres']
11911635,villaverde,28021,441277,4466932,['CursosTalleres']
11951912,retiro,28007,441277,4474496,['ConferenciasColoquios']
11027064,fuencarral-el pardo,28029,441567,4484969,['ItinerariosOtrasActividadesAmbientales']
11932246,fuencarral-el pardo,28029,441567,4484969,['ItinerariosOtrasActividadesAmbientales']
10421053,fuencarral-el pardo,28029,441567,4484969,['CursosTalleres']
11768271,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11768298,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11893153,san blas-canillejas,28022,448534,4477771,['CursosTalleres']
11770063,centro,28013,439759,4475508,['DanzaBaile']
11946208,moncloa-aravaca,28008,433347,4478963,['Musica']
11951875,latina,28044,436432,4472601,['DanzaBaile']
11768373,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11946508,moncloa-aravaca,28008,434663,4478596,['Musica']
11946654,hortaleza,28043,445579,4480884,['TeatroPerformance']
11954315,san blas-canillejas,28022,448023,4477305,['CineActividadesAudiovisuales']
11896733,retiro,28007,442345,4474221,['ConferenciasColoquios']
11950916,arganzuela,28045,440946,4471422,['ConferenciasColoquios']
11768319,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11952563,latina,28044,434954,4472113,['ConferenciasColoquios']
11887286,fuencarral-el pardo,28029,441386,4482508,['ClubesLectura']
11942387,moratalaz,28030,445141,4473033,['CineActividadesAudiovisuales']
11883264,hortaleza,28043,444876,4479190,['CursosTalleres']
11907309,san blas-canillejas,28022,447255,4474591,['1ciudad21distritos']
11913903,retiro,28007,442345,4474221,['ConferenciasColoquios']
11957930,ciudad lineal,28037,444202,4478162,['Musica']
11946620,retiro,28007,441967,4474495,['TeatroPerformance']
11878752,arganzuela,28045,440723,4473051,['ProgramacionDestacadaAgendaCultura']
11934570,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11743698,salamanca,28001,441476,4475151,['TeatroPerformance']
11956631,puente de vallecas,28038,443393,4471901,['CircoMagia']
11940874,latina,28044,434222,4472418,['Exposiciones']
11693997,arganzuela,28045,440825,4471546,['Exposiciones']
11954295,arganzuela,28045,440946,4471422,['ConferenciasColoquios']
11951881,latina,28044,437830,4473132,"['DanzaBaile', 'FolcloreEtnica']"
11947040,arganzuela,28045,440946,4471422,['Campamentos']
11926792,retiro,28007,443564,4474129,['Campamentos']
11949115,villaverde,28021,441729,4467039,['Campamentos']
11961077,villaverde,28021,441066,4467547,"['Musica', 'LatinaEspanola']"
11957546,san blas-canillejas,28022,451431,4477509,['Musica']
11954884,san blas-canillejas,28022,448023,4477305,['CineActividadesAudiovisuales']
11939276,puente de vallecas,28038,442974,4470850,"['Musica', 'Flamenco']"
11957317,san blas-canillejas,28022,449282,4477702,['Musica']
11906576,puente de vallecas,28038,443950,4469433,['DanzaBaile']
11954279,arganzuela,28045,440946,4471422,['CineActividadesAudiovisuales']
11911938,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11957569,san blas-canillejas,28022,451431,4477509,['CircoMagia']
11910983,villa de vallecas,28031,448205,4469500,['CuentacuentosTiteresMarionetas']
11945835,vicalvaro,28032,449367,4473005,['1ciudad21distritos']
11946807,hortaleza,28043,444469,4482391,['Musica']
11937089,latina,28044,435819,4471933,['TeatroPerformance']
11938448,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11939845,retiro,28007,442360,4473388,['ItinerariosOtrasActividadesAmbientales']
11938342,puente de vallecas,28038,443950,4469433,['CuentacuentosTiteresMarionetas']
11768391,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11941139,arganzuela,28045,440723,4473051,['ProgramacionDestacadaAgendaCultura']
11875736,retiro,28007,441277,4474496,['ProgramacionDestacadaAgendaCultura']
11940867,latina,28044,434222,4472418,['Musica']
11953573,san blas-canillejas,28022,448023,4477305,['CineActividadesAudiovisuales']
11949088,latina,28044,435330,4470783,['DanzaBaile']
11934704,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11911984,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11911992,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11959180,centro,28013,440645,4475347,['ConferenciasColoquios']
11947098,carabanchel,28025,438758,4471886,['CursosTalleres']
11945068,arganzuela,28045,440676,4471620,['CursosTalleres']
11905906,villaverde,28021,441277,4466932,['1ciudad21distritos']
11920603,retiro,28007,441277,4474496,['CursosTalleres']
11956779,san blas-canillejas,28022,447255,4474591,['TeatroPerformance']
11944343,centro,28013,439593,4473220,['Musica']
11936796,villaverde,28021,441066,4467547,"['ConferenciasColoquios', 'Historia']"
11802180,retiro,28007,442345,4474221,['RecitalesPresentacionesActosLiterarios']
11802179,retiro,28007,442345,4474221,['RecitalesPresentacionesActosLiterarios']
11851662,retiro,28007,442345,4474221,['ConferenciasColoquios']
11938574,puente de vallecas,28038,444360,4471652,['CineActividadesAudiovisuales']
11944869,ciudad lineal,28037,445948,4476395,['CuentacuentosTiteresMarionetas']
11946816,moratalaz,28030,444520,4473567,['CineActividadesAudiovisuales']
11942581,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11914042,latina,28044,434954,4472113,['CineActividadesAudiovisuales']
11934477,hortaleza,28043,444461,4482397,['CineActividadesAudiovisuales']
11943048,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11932656,centro,28013,439723,4475438,['CineActividadesAudiovisuales']
11927233,ciudad lineal,28037,444705,4474959,['CineActividadesAudiovisuales']
11940958,arganzuela,28045,440946,4471422,['CursosTalleres']
11928759,villaverde,28021,441066,4467547,['CineActividadesAudiovisuales']
11929060,villaverde,28021,441066,4467547,['CineActividadesAudiovisuales']
11947240,villaverde,28021,442482,4466908,['CineActividadesAudiovisuales']
11938924,tetuan,28020,440258,4477792,['RecitalesPresentacionesActosLiterarios']
11939921,villaverde,28021,442001,4471735,['CircoMagia']
11941140,arganzuela,28045,440723,4473051,['ProgramacionDestacadaAgendaCultura']
11941856,tetuan,28020,440857,4480052,['TeatroPerformance']
11945032,fuencarral-el pardo,28029,439867,4481122,['CursosTalleres']
11896784,hortaleza,28043,444516,4479119,['DanzaBaile']
11942012,villaverde,28021,441277,4466932,['CursosTalleres']
11920039,retiro,28007,441277,4474496,['ProgramacionDestacadaAgendaCultura']
11941341,latina,28044,436432,4472601,['CircoMagia']
11923714,retiro,28007,441748,4474466,['CuentacuentosTiteresMarionetas']
11945514,moncloa-aravaca,28008,437516,4475994,['TeatroPerformance']
11957171,san blas-canillejas,28022,448148,4476402,['TeatroPerformance']
11761948,usera,28026,440472,4468702,['CursosTalleres']
11934561,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11940359,villaverde,28021,439286,4466819,['ClubesLectura']
11897795,centro,28013,440645,4475347,['ClubesLectura']
11885850,retiro,28007,443307,4472652,['ClubesLectura']
11884492,vicalvaro,28032,448473,4472636,['ClubesLectura']
11766997,retiro,28007,442527,4472618,['ClubesLectura']
11766777,retiro,28007,442527,4472618,['ClubesLectura']
11889791,centro,28013,439775,4473962,['ClubesLectura']
11889789,centro,28013,439775,4473962,['ClubesLectura']
11889790,centro,28013,439775,4473962,['ClubesLectura']
11767096,retiro,28007,442527,4472618,['ClubesLectura']
11883438,hortaleza,28043,444876,4479190,['ClubesLectura']
11952164,centro,28013,439775,4473962,['ClubesLectura']
11940505,ciudad lineal,28037,444580,4477056,['ClubesLectura']
11891830,fuencarral-el pardo,28029,439867,4481122,['ClubesLectura']
11934562,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11954292,arganzuela,28045,440946,4471422,['ConferenciasColoquios']
11885828,carabanchel,28025,438758,4471886,['CursosTalleres']
11912324,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11912318,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11937210,villa de vallecas,28031,446579,4469157,['CursosTalleres']
11934280,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11951909,retiro,28007,441277,4474496,['ConferenciasColoquios']
11939892,latina,28044,435330,4470783,['ComemoracionesHomenajes']
11950603,chamberi,28010,439412,4476170,['ComemoracionesHomenajes']
11612483,chamartin,28002,442656,4477714,['Musica']
11119597,chamartin,28002,442656,4477714,['Musica']
11694220,chamartin,28002,442656,4477714,['Musica']
11944936,chamartin,28002,442656,4477714,['Musica']
11612460,chamartin,28002,442656,4477714,['Musica']
11940772,salamanca,28001,441502,4475253,"['Musica', 'CantautorFolkCountry']"
10959156,chamartin,28002,442656,4477714,['Musica']
11952298,centro,28013,439452,4474125,['FiestasSemanaSanta']
11897447,centro,28013,440680,4473775,['Musica']
11897452,centro,28013,440680,4473775,['Musica']
11897473,centro,28013,440680,4473775,['Musica']
11945049,fuencarral-el pardo,28029,439867,4481122,['Musica']
11906629,hortaleza,28043,444516,4479119,['1ciudad21distritos']
11940762,latina,28044,435330,4470783,['ProgramacionDestacadaAgendaCultura']
11955363,puente de vallecas,28038,443950,4469433,['Musica']
11955900,hortaleza,28043,444461,4482397,['CuentacuentosTiteresMarionetas']
11327553,chamartin,28002,442656,4477714,['Musica']
11944194,tetuan,28020,440857,4480052,['TeatroPerformance']
11940036,tetuan,28020,440628,4478947,['CursosTalleres']
11956051,arganzuela,28045,440946,4471422,['Exposiciones']
10590577,chamartin,28002,442656,4477714,['ConferenciasColoquios']
11232151,chamartin,28002,442656,4477714,['ConferenciasColoquios']
11957365,san blas-canillejas,28022,448119,4477485,['ConferenciasColoquios']
11947088,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947071,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947057,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947086,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947065,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947072,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947059,retiro,28007,442527,4472618,['ConferenciasColoquios']
11947092,retiro,28007,442527,4472618,['ConferenciasColoquios']
11876301,centro,28013,439691,4473738,['ConferenciasColoquios']
11875710,centro,28013,439691,4473738,['ConferenciasColoquios']
11878254,centro,28013,439691,4473738,['ConferenciasColoquios']
11878525,centro,28013,439691,4473738,['ConferenciasColoquios']
11878269,centro,28013,439691,4473738,['ConferenciasColoquios']
11878805,centro,28013,439691,4473738,['ConferenciasColoquios']
11939934,villaverde,28021,441066,4467547,['ConferenciasColoquios']
11940485,tetuan,28020,440258,4477792,['RecitalesPresentacionesActosLiterarios']
11698141,centro,28013,439723,4475437,['Exposiciones']
11933777,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11933523,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11947171,ciudad lineal,28037,444580,4477056,['CursosTalleres']
11950341,hortaleza,28043,444876,4479190,['CursosTalleres']
11959804,latina,28044,434954,4472113,['RecitalesPresentacionesActosLiterarios']
11948207,fuencarral-el pardo,28029,441892,4485296,['CursosTalleres']
11948231,fuencarral-el pardo,28029,441892,4485296,['CursosTalleres']
11923717,arganzuela,28045,440825,4471546,['TeatroPerformance']
11954938,centro,28013,440474,4473465,['ConferenciasColoquios']
11843069,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11957981,barajas,28042,447867,4478996,['ActividadesDeportivas']
11941332,latina,28044,436432,4472601,"['Musica', 'LatinaEspanola']"
11942299,moratalaz,28030,445141,4473033,['Musica']
11945163,moratalaz,28030,445550,4472286,['Musica']
11945167,moratalaz,28030,445269,4472956,['Musica']
11939317,puente de vallecas,28038,444360,4471652,['Musica']
11939923,latina,28044,433786,4470559,['ComemoracionesHomenajes']
11931846,san blas-canillejas,28022,448023,4477305,"['Musica', 'CoroGospel']"
11609505,villaverde,28021,441277,4466932,['Musica']
11943096,arganzuela,28045,440586,4471782,['Musica']
11944266,arganzuela,28045,440979,4472617,['Musica']
11693939,arganzuela,28045,440825,4471546,['TeatroPerformance']
11896731,retiro,28007,442345,4474221,['ConferenciasColoquios']
11934695,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11934326,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11934696,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11942033,villaverde,28021,441277,4466932,['CursosTalleres']
11939577,puente de vallecas,28038,442974,4470850,"['Musica', 'Flamenco']"
11920445,retiro,28007,441277,4474496,['ProgramacionDestacadaAgendaCultura']
11919120,hortaleza,28043,444516,4479119,['Exposiciones']
11937048,latina,28044,434222,4472418,['TeatroPerformance']
11958617,salamanca,28001,441476,4475151,['ProgramacionDestacadaAgendaCultura']
11957610,villa de vallecas,28031,448550,4470424,['Musica']
11952937,centro,28013,440597,4474036,['TeatroPerformance']
11958035,retiro,28007,442345,4474221,['RecitalesPresentacionesActosLiterarios']
10585492,chamartin,28002,442656,4477714,['FiestasNavidadesReyes']
11910490,villa de vallecas,28031,447107,4470075,['TeatroPerformance']
11944855,hortaleza,28043,444461,4482397,['CuentacuentosTiteresMarionetas']
11938928,carabanchel,28025,438232,4470949,['TeatroPerformance']
11944860,san blas-canillejas,28022,448214,4476029,['CuentacuentosTiteresMarionetas']
11914643,retiro,28007,443307,4472652,['ActividadesDeportivas']
11953489,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11941694,salamanca,28001,442103,4475356,['CursosTalleres']
11946869,hortaleza,28043,444469,4482391,['Musica']
11950892,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11951845,latina,28044,435330,4470783,['DanzaBaile']
11768379,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11735892,salamanca,28001,441476,4475151,['ProgramacionDestacadaAgendaCultura']
11934703,usera,28026,439248,4469889,"['DanzaBaile', 'FolcloreEtnica']"
11951330,latina,28044,435330,4470783,['DanzaBaile']
11940483,tetuan,28020,440258,4477792,['RecitalesPresentacionesActosLiterarios']
11788734,centro,28013,439723,4475437,['Exposiciones']
11601773,fuencarral-el pardo,28029,439894,4481167,['ExcursionesItinerariosVisitas']
11664959,fuencarral-el pardo,28029,439894,4481167,['ExcursionesItinerariosVisitas']
11950549,fuencarral-el pardo,28029,441386,4482508,['CursosTalleres']
11888036,fuencarral-el pardo,28029,441386,4482508,['CursosTalleres']
11885925,retiro,28007,443307,4472652,['CursosTalleres']
11947144,vicalvaro,28032,448473,4472636,['CursosTalleres']
11884025,vicalvaro,28032,448473,4472636,['CursosTalleres']
11913767,villaverde,28021,439286,4466819,['CursosTalleres']
11911921,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11912246,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11890811,moratalaz,28030,444520,4473567,['FiestasNavidadesReyes']
11912336,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11912335,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11911891,san blas-canillejas,28022,446636,4477644,['CursosTalleres']
11949583,usera,28026,441188,4469184,['Exposiciones']
11954290,arganzuela,28045,440946,4471422,['ConferenciasColoquios']
11939857,puente de vallecas,28038,443950,4469433,"['Musica', 'Flamenco']"
11947003,villa de vallecas,28031,446579,4469157,['CursosTalleres']
11951942,moncloa-aravaca,28008,439102,4478967,['ExcursionesItinerariosVisitas']
11951454,moncloa-aravaca,28008,439102,4478967,['ExcursionesItinerariosVisitas']
11027070,fuencarral-el pardo,28029,441567,4484969,['ItinerariosOtrasActividadesAmbientales']
11932055,usera,28026,440301,4469524,['CursosTalleres']
11932062,usera,28026,440301,4469524,['CursosTalleres']
11932101,usera,28026,440301,4469524,['CursosTalleres']
11932186,usera,28026,440301,4469524,['RecitalesPresentacionesActosLiterarios']
11932159,usera,28026,440301,4469524,['ActividadesCalleArteUrbano']
11292731,fuencarral-el pardo,28029,438848,4482487,['CursosTalleres']
11768310,centro,28013,439759,4475508,['RecitalesPresentacionesActosLiterarios']
11906752,hortaleza,28043,444516,4479119,['1ciudad21distritos']
11768274,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11957155,san blas-canillejas,28022,448148,4476402,['TeatroPerformance']
11894828,san blas-canillejas,28022,448214,4476029,['CursosTalleres']
11941526,moratalaz,28030,444520,4473567,['CineActividadesAudiovisuales']
11693847,centro,28013,440597,4474036,['TeatroPerformance']
11954286,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11958635,villa de vallecas,28031,448550,4470424,['ConferenciasColoquios']
11907371,vicalvaro,28032,448357,4472920,['1ciudad21distritos']
11938420,carabanchel,28025,439136,4471474,['Musica']
11941080,latina,28044,435819,4471933,"['Musica', 'Zarzuela']"
11942578,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11942576,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11693990,arganzuela,28045,440825,4471546,['TeatroPerformance']
11884473,vicalvaro,28032,448473,4472636,['CursosTalleres']
11953540,san blas-canillejas,28022,448023,4477305,['CineActividadesAudiovisuales']
11941385,latina,28044,433622,4470101,['CircoMagia']
11956828,san blas-canillejas,28022,448148,4476402,['TeatroPerformance']
11930749,hortaleza,28043,444516,4479119,['TeatroPerformance']
11944116,arganzuela,28045,440946,4471422,['ProgramacionDestacadaAgendaCultura']
11884524,vicalvaro,28032,448473,4472636,['TeatroPerformance']
11950379,retiro,28007,443307,4472652,['CursosTalleres']
11945061,villa de vallecas,28031,447138,4469889,['ConferenciasColoquios']
11942138,chamartin,28002,441962,4479867,['ConferenciasColoquios']
11959954,retiro,28007,441967,4474495,['ConferenciasColoquios']
11952039,latina,28044,435330,4470783,['FiestasSemanaSanta']
10595800,fuencarral-el pardo,28029,439894,4481167,['CuentacuentosTiteresMarionetas']
10876077,fuencarral-el pardo,28029,441892,4485296,['CuentacuentosTiteresMarionetas']
11124724,fuencarral-el pardo,28029,441699,4482933,['CuentacuentosTiteresMarionetas']
10595786,fuencarral-el pardo,28029,438848,4482487,['CuentacuentosTiteresMarionetas']
11946821,retiro,28007,442812,4472042,['TeatroPerformance']
11956652,centro,28013,440645,4475347,['TeatroPerformance']
11944364,fuencarral-el pardo,28029,441892,4485296,['RecitalesPresentacionesActosLiterarios']
11914472,villa de vallecas,28031,447581,4470145,['1ciudad21distritos']
11768367,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11884634,arganzuela,28045,440676,4471620,['Musica']
11941713,san blas-canillejas,28022,448534,4477771,['CineActividadesAudiovisuales']
11959821,latina,28044,434954,4472113,['RecitalesPresentacionesActosLiterarios']
11944081,retiro,28007,442345,4474221,['RecitalesPresentacionesActosLiterarios']
11958673,villa de vallecas,28031,448550,4470424,['TeatroPerformance']
11768283,centro,28013,439759,4475508,['ConferenciasColoquios']
11942391,moratalaz,28030,445141,4473033,['CineActividadesAudiovisuales']
11957702,villa de vallecas,28031,448550,4470424,['TeatroPerformance']
11664955,fuencarral-el pardo,28029,439894,4481167,['ConferenciasColoquios']
11921814,usera,28026,441247,4469238,['TeatroPerformance']
11958018,centro,28013,441134,4473558,['Exposiciones']
11911332,villa de vallecas,28031,447581,4470145,['ActividadesCalleArteUrbano']
11939711,puente de vallecas,28038,442974,4470850,['TeatroPerformance']
11945064,villaverde,28021,441277,4466932,['CineActividadesAudiovisuales']
11875100,usera,28026,440301,4469524,['Exposiciones']
11785996,centro,28013,440550,4475251,['ExcursionesItinerariosVisitas']
11921794,usera,28026,439670,4470445,['TeatroPerformance']
11949299,centro,28013,440645,4475347,['ConferenciasColoquios']
11949296,centro,28013,440645,4475347,['ConferenciasColoquios']
11957521,san blas-canillejas,28022,451431,4477509,['TeatroPerformance']
11907480,villa de vallecas,28031,447107,4470075,['Exposiciones']
11693975,arganzuela,28045,440825,4471546,['TeatroPerformance']
10926474,fuencarral-el pardo,28029,441567,4484969,['ItinerariosOtrasActividadesAmbientales']
11946141,tetuan,28020,440628,4478947,['CursosTalleres']
11921843,usera,28026,439879,4469031,['Musica']
11941440,salamanca,28001,443760,4474815,['ClubesLectura']
11693864,centro,28013,440597,4474036,['TeatroPerformance']
11939591,puente de vallecas,28038,444360,4471652,['TeatroPerformance']
11912004,arganzuela,28045,440723,4473051,['ProgramacionDestacadaAgendaCultura']
11920598,retiro,28007,441277,4474496,['CursosTalleres']
11957898,tetuan,28020,440857,4480052,['Exposiciones']
11957962,tetuan,28020,439755,4478779,['Exposiciones']
11940713,latina,28044,437830,4473132,['ComemoracionesHomenajes']
11910435,villa de vallecas,28031,447107,4470075,['Musica']
11946467,hortaleza,28043,444516,4479119,"['Musica', 'JazzSoulFunkySwingReagge']"
11909730,carabanchel,28025,438758,4471886,['CursosTalleres']
11835497,vicalvaro,28032,448473,4472636,['CursosTalleres']
11939480,moratalaz,28030,444520,4473567,['CursosTalleres']
11939078,villa de vallecas,28031,446579,4469157,['CursosTalleres']
11947081,barajas,28042,449784,4480499,['CursosTalleres']
11768268,centro,28013,439759,4475508,['ConferenciasColoquios']
11957948,villa de vallecas,28031,447107,4470075,['TeatroPerformance']
11951901,arganzuela,28045,440828,4471551,['CursosTalleres']
10595744,fuencarral-el pardo,28029,438850,4481314,['CuentacuentosTiteresMarionetas']
10859533,fuencarral-el pardo,28029,441233,4481384,['CuentacuentosTiteresMarionetas']
11941901,arganzuela,28045,440676,4471620,['CursosTalleres']
11765510,arganzuela,28045,440825,4471546,['ProgramacionDestacadaAgendaCultura']
11765043,centro,28013,440597,4474036,['ProgramacionDestacadaAgendaCultura']
11958097,retiro,28007,442345,4474221,['ConferenciasColoquios']
11945011,chamartin,28002,443189,4479129,['CursosTalleres']
11896771,hortaleza,28043,444516,4479119,['DanzaBaile']
11931806,san blas-canillejas,28022,447255,4474591,['Exposiciones']
11939908,puente de vallecas,28038,442974,4470850,['ActividadesCalleArteUrbano']
11913914,retiro,28007,442345,4474221,['ConferenciasColoquios']
11885357,carabanchel,28025,438758,4471886,['CursosTalleres']
11913906,retiro,28007,442345,4474221,['ConferenciasColoquios']
11940760,latina,28044,435330,4470783,['ProgramacionDestacadaAgendaCultura']
11951333,latina,28044,435330,4470783,['DanzaBaile']
11768328,centro,28013,439759,4475508,['ConferenciasColoquios']
11900371,centro,28013,439759,4475508,['ConferenciasColoquios']
11768277,centro,28013,439759,4475508,['ProgramacionDestacadaAgendaCultura']
11920447,retiro,28007,441277,4474496,['ProgramacionDestacadaAgendaCultura']
11944421,arganzuela,28045,440979,4472617,['CursosTalleres']
11884100,vicalvaro,28032,448473,4472636,['CursosTalleres']
11843894,fuencarral-el pardo,28029,441386,4482508,['CursosTalleres']
11712404,arganzuela,28045,440714,4471656,['CursosTalleres']
11913989,hortaleza,28043,444867,4479203,['ConferenciasColoquios']
11913990,hortaleza,28043,444867,4479203,['ConferenciasColoquios']
